Station,lat,lon
Laurent Delvaux straat 5,51.0421195,3.7197052
Ommegangstraat 2,51.0425649,3.7366551
-1 De Krook (underground),51.048445,3.7287204
Lange Violettestraat 227a,51.0454271,3.7351025
Reep,51.0535559,3.7308213
Zwijnaardsesteenweg 99 ,51.0347921,3.7258515
Oude Houtlei 124,51.0512725,3.7169903
Bij Sint-Jacobs 16,51.0561392,3.7277133
Guldenvliesstraat 2-32,51.0590604,3.7075347
Drongensesteenweg 97,51.0565155,3.6984831
Lamoraal van Egmontstraat 1,51.0391337,3.7165106
Hoogstraat 71,51.0552526,3.7125234
Fortlaan Citadelpark,51.0366249,3.7166989
Gebroedersvandeveldestraat,51.0507705,3.7193099
Blekerijstraat 50,51.0596372,3.7323693
Tuinwijklaan 9,51.0318595,3.7110521
Filips van Cleeflaan,51.0604647,3.7107695
Lange Kruisstraat 31,51.0523184,3.7257917
Marialand,51.0537828,3.7117455
Doornzelestraat 1,51.0639684,3.7295391
FilmFest StudioSkoop,51.0489671,3.7338274
Jozef Plateaustraat 45,51.0461967,3.7250625
Willem Wenemaerstraat,51.0392253,3.7305554
Coupure Links 503,51.0506898,3.7102022
Kuiperskaai 24,51.0490999,3.7296768
Lieven de Winnestraat 54,51.0490388,3.7142959
Steendam 27/29,51.05723,3.7297606
Tijgerstraat rondpunt,51.0401661,3.7323498
Zwijnaarde West,51.0103657,3.7077314
Kerkstraat 109,51.0445745,3.7535088
IKEA,51.0236911,3.6892353
De Pintelaan 28,51.0298803,3.728336
Patijntjestraat 11,51.0390628,3.7087229
Yachtdreef,51.0460194,3.7027896
Koolkapperstraat 18,51.0521476,3.7028285
Bernard Spaelaan 2,51.0501587,3.7095041
Drabstraat 12,51.0555032,3.7202343
Brusselsesteenweg 444,51.0382642,3.7472752
Filips Van Cleeflaan 113,51.0622929,3.7128817
Gestichtstraat 3,51.0172252,3.7196675
Flixbus Ghent,51.053617,3.7403016
Dok-Noord 5,51.0661776,3.7340293
Koophandelsplein,51.0504828,3.7204593
Sint-Veerleplein 4c,51.0567632,3.7213245
Kasteellaan 487,51.0557261,3.738719
Molenaarsstraat 22,51.0605629,3.7184658
Vlaanderenstraat 85,51.0502747,3.730164
Welvaartstraat 1 ,51.0676195,3.70002
Ham 155,51.0610287,3.7340166
Kiekenstraat 8,51.0642773,3.6979297
Voskenslaan 183,51.0302418,3.7060293
Jan van Gentstraat 36,51.056694,3.7355042
Coupure Links 501,51.0503505,3.7104104
Dok Noord 2,51.0666684,3.7319924
Gentbruggestraat 90,51.05023,3.7526381
Bleau,51.0494804,3.6814601
Achterleie 9,51.0601723,3.7256821
Coupure Links 187,51.0468605,3.7151619
Sint-Pietersnieuwstraat 13A,51.0482246,3.7272741
Antwerpsesteenweg 235,51.0614482,3.7485343
Lange Boomgaardstraat 29,51.0513088,3.7315707
Koningin Fabiolalaan 29,51.0377762,3.7064453
Abrahamstraat,51.0572295,3.7172372
Coyendanspark,51.0528738,3.735729
STAM - Stadsmuseum Gent,51.0433045,3.7177672
Ham 1,51.0570081,3.7329869
Botermarkt,51.0337559,3.7406861
Gent-Sint-Pietersstation Noord,51.0360093,3.7119168
Waldamkaai 13,51.0566811,3.7085281
Trimlaan 7,51.0471052,3.6824808
Kopenhagenstraat,51.0740496,3.7284415
Emiel Lossystraat 55h,51.0494013,3.7597954
Sint-Lievenspoort,51.0394125,3.7374997
Hogent Mercator,51.0424153,3.7162754
P+R The Loop tramhalte,51.025282,3.6929063
Moriaanstraat 70,51.0337461,3.7449185
Lentestraat 35,51.0352341,3.7303494
Kaarderijstraat 31,51.0553219,3.697488
Hortensiastraat 109,51.0697486,3.7046855
Notelaarstraat 43,51.0625251,3.7004741
Kraanlei 71,51.0576098,3.7237438
Heernisplein 23a,51.0525989,3.7481826
Neerscheldestraat 33,51.0429103,3.7435828
Ooievaarstraat 66,51.0581844,3.6986053
Kleindokkaai zuid,51.0575622,3.7391434
Kajuitstraat,51.0731978,3.731295
Fratersplein 1,51.0618368,3.7243753
Sint-Elisabethplein 3,51.0566867,3.713966
Acaciapark,51.06047,3.698906
Kompasplein,51.0648827,3.7379278
Einde Were 50,51.0508322,3.7022726
Jakobijnenstraat 4,51.0521876,3.7204115
Lousbergpark,51.0458166,3.7410848
